,height,weight,label,predict
9834,133,71,fat,
9835,126,56,fat,
9836,165,72,fat,
9837,133,45,fat,
9838,184,48,thin,
9839,199,67,thin,
9840,134,74,fat,
9841,199,48,thin,
9842,141,57,fat,
9843,141,43,normal,
9844,156,45,thin,
9845,155,49,normal,
9846,154,80,fat,
9847,160,47,thin,
9848,173,55,thin,
9849,162,57,normal,
9850,145,63,fat,
9851,151,37,thin,
9852,197,39,thin,
9853,133,46,fat,
9854,142,47,normal,
9855,174,41,thin,
9856,124,67,fat,
9857,199,63,thin,
9858,143,74,fat,
9859,179,53,thin,
9860,122,68,fat,
9861,137,77,fat,
9862,160,60,normal,
9863,179,49,thin,
9864,139,59,fat,
9865,159,62,normal,
9866,178,43,thin,
9867,120,49,fat,
9868,151,42,thin,
9869,188,39,thin,
9870,152,35,thin,
9871,131,68,fat,
9872,196,61,thin,
9873,167,48,thin,
9874,120,46,fat,
9875,154,62,fat,
9876,182,42,thin,
9877,185,79,normal,
9878,166,48,thin,
9879,190,48,thin,
9880,137,66,fat,
9881,189,73,normal,
9882,151,75,fat,
9883,123,46,fat,
9884,199,73,thin,
9885,175,68,normal,
9886,148,77,fat,
9887,192,40,thin,
9888,139,58,fat,
9889,145,75,fat,
9890,137,56,fat,
9891,127,57,fat,
9892,152,61,fat,
9893,197,54,thin,
9894,129,53,fat,
9895,150,76,fat,
9896,170,63,normal,
9897,165,69,fat,
9898,148,69,fat,
9899,159,50,normal,
9900,166,71,fat,
9901,141,42,normal,
9902,191,80,normal,
9903,159,57,normal,
9904,121,52,fat,
9905,157,51,normal,
9906,170,63,normal,
9907,160,36,thin,
9908,168,55,normal,
9909,164,76,fat,
9910,178,75,normal,
9911,178,48,thin,
9912,198,51,thin,
9913,181,39,thin,
9914,153,62,fat,
9915,160,42,thin,
9916,150,45,normal,
9917,181,68,normal,
9918,200,35,thin,
9919,147,42,normal,
9920,127,72,fat,
9921,164,65,normal,
9922,179,35,thin,
9923,161,61,normal,
9924,171,70,normal,
9925,181,73,normal,
9926,156,74,fat,
9927,163,74,fat,
9928,174,58,normal,
9929,189,41,thin,
9930,124,46,fat,
9931,185,50,thin,
9932,190,42,thin,
9933,166,61,normal,
9934,131,38,normal,
9935,155,65,fat,
9936,182,67,normal,
9937,195,77,normal,
9938,130,75,fat,
9939,134,41,normal,
9940,126,67,fat,
9941,184,51,thin,
9942,160,61,normal,
9943,124,63,fat,
9944,164,80,fat,
9945,129,79,fat,
9946,184,79,normal,
9947,162,50,normal,
9948,137,54,fat,
9949,200,49,thin,
9950,161,76,fat,
9951,125,41,fat,
9952,129,79,fat,
9953,142,80,fat,
9954,173,67,normal,
9955,158,47,normal,
9956,183,52,thin,
9957,137,45,normal,
9958,128,64,fat,
9959,180,71,normal,
9960,125,46,fat,
9961,133,35,normal,
9962,163,61,normal,
9963,169,36,thin,
9964,144,65,fat,
9965,125,35,normal,
9966,171,46,thin,
9967,174,52,thin,
9968,167,59,normal,
9969,186,57,thin,
9970,138,65,fat,
9971,122,77,fat,
9972,159,70,fat,
9973,163,73,fat,
9974,171,66,normal,
9975,140,46,normal,
9976,178,59,normal,
9977,195,64,thin,
9978,130,79,fat,
9979,185,39,thin,
9980,160,70,fat,
9981,158,54,normal,
9982,185,64,normal,
9983,195,75,normal,
9984,181,46,thin,
9985,142,47,normal,
9986,196,71,thin,
9987,162,55,normal,
9988,132,67,fat,
9989,124,77,fat,
9990,176,59,normal,
9991,120,42,fat,
9992,132,41,normal,
9993,160,57,normal,
9994,147,36,thin,
9995,172,39,thin,
9996,160,53,normal,
9997,172,67,normal,
9998,154,38,thin,
9999,190,75,normal,
10000,138,66,fat,
10001,196,78,normal,
10002,127,35,normal,
10003,128,68,fat,
10004,176,60,normal,
10005,138,79,fat,
10006,181,70,normal,
10007,174,37,thin,
10008,161,40,thin,
10009,122,37,normal,
10010,146,47,normal,
10011,197,79,normal,
10012,150,72,fat,
10013,151,76,fat,
10014,157,72,fat,
10015,161,48,normal,
10016,183,46,thin,
10017,129,47,fat,
10018,126,44,fat,
10019,189,69,normal,
10020,199,52,thin,
10021,131,77,fat,
10022,122,50,fat,
10023,122,76,fat,
10024,176,65,normal,
10025,178,55,thin,
10026,142,40,normal,
10027,171,43,thin,
10028,167,67,normal,
10029,157,79,fat,
10030,139,76,fat,
10031,156,58,normal,
10032,120,41,fat,
10033,197,38,thin,
10034,194,49,thin,
10035,180,49,thin,
10036,190,39,thin,
10037,188,77,normal,
10038,191,38,thin,
10039,147,55,fat,
10040,195,66,thin,
10041,146,52,normal,
10042,121,71,fat,
10043,183,62,normal,
10044,163,48,thin,
10045,160,50,normal,
10046,180,47,thin,
10047,135,80,fat,
10048,159,78,fat,
10049,176,80,fat,
10050,200,56,thin,
10051,147,71,fat,
10052,144,45,normal,
10053,160,66,fat,
10054,132,41,normal,
10055,155,63,fat,
10056,123,67,fat,
10057,126,52,fat,
10058,149,53,normal,
10059,123,71,fat,
10060,175,66,normal,
10061,140,80,fat,
10062,168,42,thin,
10063,183,51,thin,
10064,134,73,fat,
10065,144,60,fat,
10066,131,65,fat,
10067,191,47,thin,
10068,150,58,fat,
10069,135,65,fat,
10070,145,42,normal,
10071,158,65,fat,
10072,167,52,normal,
10073,127,52,fat,
10074,192,56,thin,
10075,193,59,thin,
10076,120,73,fat,
10077,151,39,thin,
10078,127,44,fat,
10079,125,62,fat,
10080,163,68,fat,
10081,194,44,thin,
10082,178,48,thin,
10083,144,48,normal,
10084,160,39,thin,
10085,179,59,thin,
10086,152,50,normal,
10087,188,68,normal,
10088,177,56,thin,
10089,162,57,normal,
10090,175,41,thin,
10091,121,36,normal,
10092,133,35,normal,
10093,191,39,thin,
10094,197,36,thin,
10095,195,43,thin,
10096,158,77,fat,
10097,123,61,fat,
10098,192,75,normal,
10099,192,54,thin,
10100,125,66,fat,
10101,125,63,fat,
10102,121,62,fat,
10103,191,41,thin,
10104,194,72,normal,
10105,155,78,fat,
10106,199,65,thin,
10107,186,68,normal,
10108,199,41,thin,
10109,169,77,fat,
10110,127,47,fat,
10111,182,55,thin,
10112,190,66,thin,
10113,162,75,fat,
10114,162,38,thin,
10115,124,52,fat,
10116,177,35,thin,
10117,148,61,fat,
10118,138,50,fat,
10119,131,38,normal,
10120,159,53,normal,
10121,185,60,thin,
10122,128,80,fat,
10123,167,37,thin,
10124,151,44,normal,
10125,137,70,fat,
10126,180,75,normal,
10127,145,35,thin,
10128,170,74,fat,
10129,139,47,normal,
10130,195,54,thin,
10131,148,39,thin,
10132,123,50,fat,
10133,177,78,normal,
10134,171,64,normal,
10135,190,40,thin,
10136,122,69,fat,
10137,193,67,thin,
10138,160,69,fat,
10139,124,64,fat,
10140,121,54,fat,
10141,156,59,normal,
10142,156,54,normal,
10143,160,38,thin,
10144,153,41,thin,
10145,150,76,fat,
10146,170,49,thin,
10147,190,52,thin,
10148,170,74,fat,
10149,188,64,thin,
10150,164,77,fat,
10151,154,80,fat,
10152,130,65,fat,
10153,128,36,normal,
10154,154,73,fat,
10155,186,46,thin,
10156,128,57,fat,
10157,151,39,thin,
10158,163,48,thin,
10159,137,42,normal,
10160,120,42,fat,
10161,160,65,fat,
10162,154,71,fat,
10163,186,47,thin,
10164,160,57,normal,
10165,134,47,fat,
10166,170,44,thin,
10167,130,77,fat,
10168,189,74,normal,
10169,188,52,thin,
10170,135,37,normal,
10171,177,62,normal,
10172,197,37,thin,
10173,171,36,thin,
10174,188,64,thin,
10175,130,69,fat,
10176,168,57,normal,
10177,195,37,thin,
10178,173,75,fat,
10179,148,79,fat,
10180,197,52,thin,
10181,139,51,fat,
10182,198,40,thin,
10183,155,38,thin,
10184,135,46,fat,
10185,158,62,normal,
10186,167,60,normal,
10187,123,38,fat,
10188,153,60,fat,
10189,185,65,normal,
10190,194,44,thin,
10191,195,62,thin,
10192,152,78,fat,
10193,168,76,fat,
10194,133,75,fat,
10195,188,77,normal,
10196,173,64,normal,
10197,171,40,thin,
10198,196,37,thin,
10199,200,67,thin,
10200,147,44,normal,
10201,174,42,thin,
10202,142,55,fat,
10203,169,75,fat,
10204,175,56,thin,
10205,190,75,normal,
10206,167,68,normal,
10207,145,64,fat,
10208,181,73,normal,
10209,187,57,thin,
10210,126,58,fat,
10211,154,42,thin,
10212,169,69,normal,
10213,134,66,fat,
10214,162,55,normal,
10215,134,65,fat,
10216,136,73,fat,
10217,164,51,normal,
10218,135,43,normal,
10219,181,56,thin,
10220,174,60,normal,
10221,152,35,thin,
10222,166,43,thin,
10223,157,49,normal,
10224,141,56,fat,
10225,166,61,normal,
10226,171,39,thin,
10227,137,48,fat,
10228,163,46,thin,
10229,170,57,normal,
10230,148,60,fat,
10231,136,56,fat,
10232,141,68,fat,
10233,156,53,normal,
10234,130,53,fat,
10235,153,44,normal,
10236,180,44,thin,
10237,126,52,fat,
10238,176,69,normal,
10239,148,41,normal,
10240,155,58,normal,
10241,170,44,thin,
10242,139,46,normal,
10243,164,46,thin,
10244,158,54,normal,
10245,188,74,normal,
10246,148,41,normal,
10247,186,61,thin,
10248,186,50,thin,
10249,154,44,normal,
10250,192,72,normal,
10251,169,71,normal,
10252,184,78,normal,
10253,192,64,thin,
10254,200,38,thin,
10255,138,71,fat,
10256,149,66,fat,
10257,154,40,thin,
10258,123,52,fat,
10259,136,78,fat,
10260,145,48,normal,
10261,182,52,thin,
10262,156,75,fat,
10263,166,45,thin,
10264,164,53,normal,
10265,193,50,thin,
10266,176,77,normal,
10267,165,49,thin,
10268,151,35,thin,
10269,188,41,thin,
10270,175,68,normal,
10271,178,43,thin,
10272,165,46,thin,
10273,137,66,fat,
10274,168,48,thin,
10275,190,48,thin,
10276,130,52,fat,
10277,186,37,thin,
10278,195,61,thin,
10279,135,50,fat,
10280,140,51,fat,
10281,140,35,thin,
10282,156,66,fat,
10283,153,61,fat,
10284,177,51,thin,
10285,176,55,thin,
10286,192,37,thin,
10287,135,80,fat,
10288,129,51,fat,
10289,120,55,fat,
10290,157,69,fat,
10291,147,35,thin,
10292,148,76,fat,
10293,200,49,thin,
10294,142,45,normal,
10295,175,53,thin,
10296,168,59,normal,
10297,153,42,thin,
10298,151,58,fat,
10299,149,35,thin,
10300,129,51,fat,
10301,175,72,normal,
10302,182,61,thin,
10303,198,43,thin,
10304,134,54,fat,
10305,179,58,thin,
10306,166,43,thin,
10307,146,69,fat,
10308,150,42,normal,
10309,172,38,thin,
10310,133,55,fat,
10311,185,46,thin,
10312,174,75,normal,
10313,154,48,normal,
10314,180,77,normal,
10315,120,65,fat,
10316,154,53,normal,
10317,156,71,fat,
10318,127,70,fat,
10319,189,45,thin,
10320,124,52,fat,
10321,123,73,fat,
10322,155,72,fat,
10323,167,64,normal,
10324,132,48,fat,
10325,150,35,thin,
10326,151,39,thin,
10327,143,80,fat,
10328,145,72,fat,
10329,189,60,thin,
10330,169,71,normal,
10331,155,61,fat,
10332,199,61,thin,
10333,176,48,thin,
10334,144,54,fat,
10335,155,80,fat,
10336,174,40,thin,
10337,174,36,thin,
10338,136,72,fat,
10339,158,36,thin,
10340,188,57,thin,
10341,137,41,normal,
10342,179,66,normal,
10343,184,76,normal,
10344,148,64,fat,
10345,156,37,thin,
10346,121,46,fat,
10347,184,50,thin,
10348,165,76,fat,
10349,161,80,fat,
10350,132,79,fat,
10351,169,71,normal,
10352,127,39,normal,
10353,120,43,fat,
10354,142,79,fat,
10355,129,46,fat,
10356,137,35,normal,
10357,123,43,fat,
10358,130,49,fat,
10359,177,47,thin,
10360,150,58,fat,
10361,174,37,thin,
10362,125,73,fat,
10363,150,72,fat,
10364,129,39,normal,
10365,180,50,thin,
10366,139,65,fat,
10367,159,68,fat,
10368,176,68,normal,
10369,146,43,normal,
10370,131,41,normal,
10371,184,44,thin,
10372,143,50,normal,
10373,180,56,thin,
10374,135,66,fat,
10375,133,49,fat,
10376,127,62,fat,
10377,147,65,fat,
10378,159,40,thin,
10379,185,70,normal,
10380,129,71,fat,
10381,146,47,normal,
10382,163,62,normal,
10383,151,47,normal,
10384,145,62,fat,
10385,136,49,fat,
10386,169,67,normal,
10387,187,42,thin,
10388,149,64,fat,
10389,189,62,thin,
10390,198,61,thin,
10391,135,72,fat,
10392,130,49,fat,
10393,183,44,thin,
10394,198,42,thin,
10395,159,67,fat,
10396,190,72,normal,
10397,137,49,fat,
10398,133,69,fat,
10399,175,78,fat,
10400,147,60,fat,
10401,187,41,thin,
10402,176,75,normal,
10403,128,46,fat,
10404,133,66,fat,
10405,148,37,thin,
10406,171,61,normal,
10407,167,39,thin,
10408,182,50,thin,
10409,195,74,normal,
10410,179,62,normal,
10411,182,56,thin,
10412,187,62,thin,
10413,159,46,thin,
10414,189,76,normal,
10415,174,36,thin,
10416,196,74,normal,
10417,147,58,fat,
10418,182,76,normal,
10419,166,52,normal,
10420,169,80,fat,
10421,126,42,fat,
10422,127,53,fat,
10423,125,53,fat,
10424,159,73,fat,
10425,148,45,normal,
10426,137,43,normal,
10427,126,49,fat,
10428,164,69,fat,
10429,139,44,normal,
10430,200,57,thin,
10431,132,70,fat,
10432,137,57,fat,
10433,123,53,fat,
10434,190,76,normal,
10435,137,39,normal,
10436,190,77,normal,
10437,195,50,thin,
10438,157,78,fat,
10439,129,40,normal,
10440,161,70,fat,
10441,182,47,thin,
10442,176,53,thin,
10443,138,76,fat,
10444,144,62,fat,
10445,172,47,thin,
10446,194,54,thin,
10447,175,73,normal,
10448,189,58,thin,
10449,131,76,fat,
10450,138,68,fat,
10451,131,79,fat,
10452,144,65,fat,
10453,152,80,fat,
10454,163,68,fat,
10455,174,55,thin,
10456,146,55,fat,
10457,135,71,fat,
10458,135,76,fat,
10459,188,77,normal,
10460,198,74,normal,
10461,154,67,fat,
10462,170,65,normal,
10463,139,63,fat,
10464,173,61,normal,
10465,158,58,normal,
10466,122,65,fat,
10467,165,68,normal,
10468,169,77,fat,
10469,133,66,fat,
10470,182,43,thin,
10471,124,51,fat,
10472,123,74,fat,
10473,130,49,fat,
10474,189,60,thin,
10475,189,67,normal,
10476,140,68,fat,
10477,170,36,thin,
10478,131,68,fat,
10479,120,57,fat,
10480,188,73,normal,
10481,132,38,normal,
10482,161,67,fat,
10483,120,46,fat,
10484,128,72,fat,
10485,170,38,thin,
10486,169,80,fat,
10487,185,46,thin,
10488,180,70,normal,
10489,187,39,thin,
10490,125,60,fat,
10491,140,40,normal,
10492,177,51,thin,
10493,147,59,fat,
10494,146,80,fat,
10495,158,35,thin,
10496,168,64,normal,
10497,200,46,thin,
10498,147,59,fat,
10499,190,47,thin,
10500,185,63,thin,
10501,147,44,normal,
10502,198,38,thin,
10503,164,53,normal,
10504,140,64,fat,
10505,136,51,fat,
10506,184,55,thin,
10507,190,62,thin,
10508,184,54,thin,
10509,177,53,thin,
10510,155,60,normal,
10511,129,58,fat,
10512,148,55,fat,
10513,150,45,normal,
10514,148,56,fat,
10515,132,62,fat,
10516,121,78,fat,
10517,193,62,thin,
10518,147,35,thin,
10519,188,51,thin,
10520,191,73,normal,
10521,184,39,thin,
10522,138,73,fat,
10523,128,61,fat,
10524,128,65,fat,
10525,171,75,fat,
10526,193,75,normal,
10527,192,57,thin,
10528,181,72,normal,
10529,158,65,fat,
10530,198,64,thin,
10531,154,71,fat,
10532,166,62,normal,
10533,143,79,fat,
10534,149,62,fat,
10535,150,70,fat,
10536,148,48,normal,
10537,182,69,normal,
10538,157,43,thin,
10539,192,41,thin,
10540,182,64,normal,
10541,135,40,normal,
10542,139,35,thin,
10543,198,69,thin,
10544,155,66,fat,
10545,142,71,fat,
10546,162,41,thin,
10547,138,65,fat,
10548,158,79,fat,
10549,131,38,normal,
10550,137,69,fat,
10551,171,39,thin,
10552,120,42,fat,
10553,164,51,normal,
10554,168,61,normal,
10555,175,77,fat,
10556,196,50,thin,
10557,159,38,thin,
10558,142,76,fat,
10559,136,44,normal,
10560,197,49,thin,
10561,192,66,thin,
10562,200,64,thin,
10563,194,45,thin,
10564,164,77,fat,
10565,166,59,normal,
10566,157,39,thin,
10567,173,67,normal,
10568,151,62,fat,
10569,154,71,fat,
10570,198,74,normal,
10571,170,62,normal,
10572,191,76,normal,
10573,140,36,thin,
10574,134,51,fat,
10575,195,66,thin,
10576,175,67,normal,
10577,131,47,fat,
10578,188,78,normal,
10579,123,52,fat,
10580,197,71,thin,
10581,164,54,normal,
10582,179,46,thin,
10583,161,35,thin,
10584,187,52,thin,
10585,194,75,normal,
10586,126,35,normal,
10587,156,43,thin,
10588,183,64,normal,
10589,130,59,fat,
10590,161,58,normal,
10591,181,45,thin,
10592,192,49,thin,
10593,200,68,thin,
10594,146,48,normal,
10595,136,74,fat,
10596,186,71,normal,
10597,129,72,fat,
10598,140,66,fat,
10599,154,47,normal,
10600,178,63,normal,
10601,140,72,fat,
10602,174,61,normal,
10603,171,66,normal,
10604,148,61,fat,
10605,131,55,fat,
10606,163,47,thin,
10607,180,57,thin,
10608,168,38,thin,
10609,148,42,normal,
10610,162,36,thin,
10611,197,39,thin,
10612,158,72,fat,
10613,160,80,fat,
10614,140,61,fat,
10615,123,78,fat,
10616,144,52,fat,
10617,122,42,fat,
10618,193,57,thin,
10619,124,76,fat,
10620,194,51,thin,
10621,160,75,fat,
10622,167,64,normal,
10623,165,76,fat,
10624,130,45,fat,
10625,135,77,fat,
10626,130,62,fat,
10627,176,78,fat,
10628,131,53,fat,
10629,144,44,normal,
10630,170,79,fat,
10631,154,41,thin,
10632,185,53,thin,
10633,148,44,normal,
10634,151,49,normal,
10635,198,45,thin,
10636,171,55,normal,
10637,171,70,normal,
10638,188,45,thin,
10639,191,68,normal,
10640,166,44,thin,
10641,156,38,thin,
10642,180,69,normal,
10643,163,49,thin,
10644,121,69,fat,
10645,123,47,fat,
10646,127,43,fat,
10647,192,55,thin,
10648,150,37,thin,
10649,139,65,fat,
10650,133,46,fat,
10651,145,68,fat,
10652,126,64,fat,
10653,150,71,fat,
10654,170,66,normal,
10655,189,79,normal,
10656,194,78,normal,
10657,141,50,fat,
10658,183,51,thin,
10659,166,70,fat,
10660,200,49,thin,
10661,127,36,normal,
10662,121,71,fat,
10663,171,40,thin,
10664,167,44,thin,
10665,137,64,fat,
10666,149,56,fat,
10667,142,47,normal,
10668,193,78,normal,
10669,156,73,fat,
10670,194,56,thin,
10671,186,65,normal,
10672,163,71,fat,
10673,154,75,fat,
10674,125,70,fat,
10675,190,45,thin,
10676,174,53,thin,
10677,128,75,fat,
10678,133,70,fat,
10679,134,56,fat,
10680,199,61,thin,
10681,165,46,thin,
10682,169,70,normal,
10683,131,57,fat,
10684,150,78,fat,
10685,196,76,normal,
10686,154,48,normal,
10687,180,58,thin,
10688,174,40,thin,
10689,124,53,fat,
10690,187,74,normal,
10691,142,40,normal,
10692,172,67,normal,
10693,168,46,thin,
10694,154,47,normal,
10695,128,52,fat,
10696,153,56,normal,
10697,153,80,fat,
10698,144,50,normal,
10699,122,69,fat,
10700,123,42,fat,
10701,182,59,thin,
10702,186,71,normal,
10703,145,50,normal,
10704,129,42,fat,
10705,197,63,thin,
10706,174,57,normal,
10707,135,79,fat,
10708,165,51,normal,
10709,185,41,thin,
10710,129,46,fat,
10711,162,39,thin,
10712,146,49,normal,
10713,126,72,fat,
10714,155,47,normal,
10715,125,48,fat,
10716,200,68,thin,
10717,198,58,thin,
10718,181,53,thin,
10719,131,60,fat,
10720,200,67,thin,
10721,196,58,thin,
10722,136,66,fat,
10723,137,53,fat,
10724,124,48,fat,
10725,130,65,fat,
10726,124,70,fat,
10727,152,62,fat,
10728,197,78,normal,
10729,188,46,thin,
10730,152,66,fat,
10731,142,45,normal,
10732,135,72,fat,
10733,178,54,thin,
10734,186,54,thin,
10735,177,36,thin,
10736,123,57,fat,
10737,198,54,thin,
10738,183,62,normal,
10739,156,61,fat,
10740,183,69,normal,
10741,200,58,thin,
10742,142,79,fat,
10743,127,56,fat,
10744,157,70,fat,
10745,145,74,fat,
10746,149,41,thin,
10747,127,50,fat,
10748,181,65,normal,
10749,150,51,normal,
10750,123,66,fat,
10751,146,41,normal,
10752,126,58,fat,
10753,147,53,normal,
10754,193,57,thin,
10755,185,78,normal,
10756,157,77,fat,
10757,170,56,normal,
10758,176,79,fat,
10759,151,77,fat,
10760,133,38,normal,
10761,137,36,normal,
10762,130,65,fat,
10763,177,48,thin,
10764,200,36,thin,
10765,145,37,thin,
10766,187,65,normal,
10767,136,72,fat,
10768,155,61,fat,
10769,146,48,normal,
10770,144,70,fat,
10771,164,41,thin,
10772,126,54,fat,
10773,188,66,normal,
10774,152,65,fat,
10775,173,64,normal,
10776,136,44,normal,
10777,145,55,fat,
10778,130,57,fat,
10779,134,70,fat,
10780,151,41,thin,
10781,190,48,thin,
10782,181,72,normal,
10783,154,38,thin,
10784,140,57,fat,
10785,174,38,thin,
10786,127,37,normal,
10787,125,45,fat,
10788,185,57,thin,
10789,162,63,normal,
10790,133,54,fat,
10791,194,75,normal,
10792,139,70,fat,
10793,167,66,normal,
10794,189,48,thin,
10795,179,80,normal,
10796,183,59,thin,
10797,184,66,normal,
10798,171,50,thin,
10799,196,35,thin,
10800,163,67,fat,
10801,181,62,normal,
10802,140,50,fat,
10803,152,55,normal,
10804,169,49,thin,
10805,161,62,normal,
10806,123,62,fat,
10807,161,56,normal,
10808,137,54,fat,
10809,136,54,fat,
10810,136,59,fat,
10811,200,70,thin,
10812,153,41,thin,
10813,168,35,thin,
10814,153,53,normal,
10815,133,51,fat,
10816,179,39,thin,
10817,194,64,thin,
10818,154,73,fat,
10819,157,43,thin,
10820,127,50,fat,
10821,149,68,fat,
10822,189,61,thin,
10823,186,58,thin,
10824,158,66,fat,
10825,122,67,fat,
10826,177,47,thin,
10827,183,65,normal,
10828,155,55,normal,
10829,198,69,thin,
10830,162,63,normal,
10831,128,80,fat,
10832,193,56,thin,
10833,168,38,thin,
10834,125,62,fat,
10835,179,79,normal,
10836,182,62,normal,
10837,159,62,normal,
10838,196,37,thin,
10839,196,53,thin,
10840,196,41,thin,
10841,153,61,fat,
10842,151,78,fat,
10843,172,64,normal,
10844,135,61,fat,
10845,182,39,thin,
10846,167,36,thin,
10847,130,58,fat,
10848,183,68,normal,
10849,184,43,thin,
10850,144,50,normal,
10851,157,71,fat,
10852,167,73,fat,
10853,180,63,normal,
10854,161,78,fat,
10855,160,42,thin,
10856,120,46,fat,
10857,180,46,thin,
10858,188,53,thin,
10859,200,60,thin,
10860,192,51,thin,
10861,172,40,thin,
10862,189,78,normal,
10863,194,77,normal,
10864,125,38,normal,
10865,167,37,thin,
10866,171,41,thin,
10867,161,68,fat,
10868,177,42,thin,
10869,163,52,normal,
10870,120,67,fat,
10871,140,61,fat,
10872,163,40,thin,
10873,146,52,normal,
10874,190,47,thin,
10875,144,64,fat,
10876,200,59,thin,
10877,152,61,fat,
10878,186,49,thin,
10879,122,43,fat,
10880,179,51,thin,
10881,165,49,thin,
10882,195,63,thin,
10883,120,39,fat,
10884,127,80,fat,
10885,159,77,fat,
10886,180,64,normal,
10887,170,60,normal,
10888,141,42,normal,
10889,124,52,fat,
10890,172,48,thin,
10891,131,59,fat,
10892,125,63,fat,
10893,133,69,fat,
10894,168,41,thin,
10895,133,53,fat,
10896,180,66,normal,
10897,188,49,thin,
10898,121,51,fat,
10899,184,39,thin,
10900,135,80,fat,
10901,132,63,fat,
10902,171,71,normal,
10903,183,46,thin,
10904,186,43,thin,
10905,189,38,thin,
10906,121,44,fat,
10907,153,79,fat,
10908,146,64,fat,
10909,134,52,fat,
10910,153,42,thin,
10911,171,77,fat,
10912,194,66,thin,
10913,158,56,normal,
10914,146,38,thin,
10915,166,54,normal,
10916,186,41,thin,
10917,138,35,thin,
10918,158,53,normal,
10919,143,60,fat,
10920,165,77,fat,
10921,165,72,fat,
10922,200,36,thin,
10923,152,69,fat,
10924,142,71,fat,
10925,152,56,normal,
10926,171,80,fat,
10927,160,53,normal,
10928,177,71,normal,
10929,167,64,normal,
10930,170,47,thin,
10931,139,50,fat,
10932,177,61,normal,
10933,185,71,normal,
10934,193,65,thin,
10935,131,62,fat,
10936,171,39,thin,
10937,137,60,fat,
10938,171,41,thin,
10939,137,56,fat,
10940,153,59,fat,
10941,173,75,fat,
10942,152,73,fat,
10943,178,42,thin,
10944,193,41,thin,
10945,192,79,normal,
10946,172,64,normal,
10947,152,79,fat,
10948,200,38,thin,
10949,135,52,fat,
10950,193,56,thin,
10951,181,72,normal,
10952,194,72,normal,
10953,154,68,fat,
10954,192,51,thin,
10955,198,42,thin,
10956,120,55,fat,
10957,173,70,normal,
10958,178,61,normal,
10959,146,59,fat,
10960,134,35,normal,
10961,169,67,normal,
10962,185,67,normal,
10963,189,61,thin,
10964,127,67,fat,
10965,193,51,thin,
10966,136,64,fat,
10967,161,61,normal,
10968,168,42,thin,
10969,147,53,normal,
10970,152,77,fat,
10971,134,78,fat,
10972,176,65,normal,
10973,142,45,normal,
10974,180,58,thin,
10975,195,68,thin,
10976,155,69,fat,
10977,192,70,normal,
10978,185,71,normal,
10979,122,35,normal,
10980,195,57,thin,
